Task ID,Dataset,unique_id,model_created,model_run,description,Code,Test Result,Post,original correctness,naive correctness,naive no fsl correctness,data file
123,mbppplus,123_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.","def split_two_parts(lst, L):
    return (lst[:L], lst[L:])

# Tests
assert split_two_parts([1,1,2,3,4,4,5,1],3) == ([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2) == (['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4) == (['p', 'y', 't', 'h'], ['o', 'n'])
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
123,mbppplus,123_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.","def split_two_parts(lst, L):
    return (lst[:L], lst[L:])

# Tests
assert split_two_parts([1,1,2,3,4,4,5,1],3) == ([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2) == (['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4) == (['p', 'y', 't', 'h'], ['o', 'n'])
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
123,mbppplus,123_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.","def split_two_parts(lst, L):
    return (lst[:L], lst[L:])

# Tests
assert split_two_parts([1,1,2,3,4,4,5,1],3) == ([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2) == (['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4) == (['p', 'y', 't', 'h'], ['o', 'n'])
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
123,mbppplus,123_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.","def split_two_parts(lst, L):
    return (lst[:L], lst[L:])

# Tests
assert split_two_parts([1,1,2,3,4,4,5,1],3) == ([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2) == (['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4) == (['p', 'y', 't', 'h'], ['o', 'n'])
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
123,mbppplus,123_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.","def split_two_parts(lst, L):
    return (lst[:L], lst[L:])

# Tests
assert split_two_parts([1,1,2,3,4,4,5,1],3) == ([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2) == (['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4) == (['p', 'y', 't', 'h'], ['o', 'n'])
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
123,mbppplus,123_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.","def split_two_parts(lst, L):
    return (lst[:L], lst[L:])

# Tests
assert split_two_parts([1,1,2,3,4,4,5,1],3) == ([1, 1, 2], [3, 4, 4, 5, 1])
assert split_two_parts(['a', 'b', 'c', 'd'],2) == (['a', 'b'], ['c', 'd'])
assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4) == (['p', 'y', 't', 'h'], ['o', 'n'])
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(num):
    num_str = str(num)
    num_len = len(num_str)
    sum = 0
    for digit in num_str:
        sum += int(digit) ** num_len
    return sum == num
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(num):
    num_str = str(num)
    num_len = len(num_str)
    sum = 0
    for digit in num_str:
        sum += int(digit) ** num_len
    return sum == num
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(num):
    num_str = str(num)
    num_len = len(num_str)
    sum = 0
    for digit in num_str:
        sum += int(digit) ** num_len
    return sum == num
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(num):
    num_str = str(num)
    num_len = len(num_str)
    sum = 0
    for digit in num_str:
        sum += int(digit) ** num_len
    return sum == num
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(num):
    num_str = str(num)
    num_len = len(num_str)
    sum = 0
    for digit in num_str:
        sum += int(digit) ** num_len
    return sum == num
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(num):
    num_str = str(num)
    num_len = len(num_str)
    sum = 0
    for digit in num_str:
        sum += int(digit) ** num_len
    return sum == num
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(n):
    # Convert the number to string to easily iterate through its digits
    num_str = str(n)
    # Calculate the number of digits
    num_len = len(num_str)
    # Calculate the sum of the digits each raised to the power of the number of digits
    armstrong_sum = sum(int(digit) ** num_len for digit in num_str)
    # Compare the sum to the original number
    return armstrong_sum == n

# Tests
assert armstrong_number(153) == True
assert armstrong_number(259) == False
assert armstrong_number(4458) == False
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(n):
    # Convert the number to string to easily iterate through its digits
    num_str = str(n)
    # Calculate the number of digits
    num_len = len(num_str)
    # Calculate the sum of the digits each raised to the power of the number of digits
    armstrong_sum = sum(int(digit) ** num_len for digit in num_str)
    # Compare the sum to the original number
    return armstrong_sum == n

# Tests
assert armstrong_number(153) == True
assert armstrong_number(259) == False
assert armstrong_number(4458) == False
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(n):
    # Convert the number to string to easily iterate through its digits
    num_str = str(n)
    # Calculate the number of digits
    num_len = len(num_str)
    # Calculate the sum of the digits each raised to the power of the number of digits
    armstrong_sum = sum(int(digit) ** num_len for digit in num_str)
    # Compare the sum to the original number
    return armstrong_sum == n

# Tests
assert armstrong_number(153) == True
assert armstrong_number(259) == False
assert armstrong_number(4458) == False
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(n):
    # Convert the number to string to easily iterate through its digits
    num_str = str(n)
    # Calculate the number of digits
    num_len = len(num_str)
    # Calculate the sum of the digits each raised to the power of the number of digits
    armstrong_sum = sum(int(digit) ** num_len for digit in num_str)
    # Compare the sum to the original number
    return armstrong_sum == n

# Tests
assert armstrong_number(153) == True
assert armstrong_number(259) == False
assert armstrong_number(4458) == False
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(n):
    # Convert the number to string to easily iterate through its digits
    num_str = str(n)
    # Calculate the number of digits
    num_len = len(num_str)
    # Calculate the sum of the digits each raised to the power of the number of digits
    armstrong_sum = sum(int(digit) ** num_len for digit in num_str)
    # Compare the sum to the original number
    return armstrong_sum == n

# Tests
assert armstrong_number(153) == True
assert armstrong_number(259) == False
assert armstrong_number(4458) == False
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
258,mbppplus,258_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to check whether the given number is armstrong or not.,"def armstrong_number(n):
    # Convert the number to string to easily iterate through its digits
    num_str = str(n)
    # Calculate the number of digits
    num_len = len(num_str)
    # Calculate the sum of the digits each raised to the power of the number of digits
    armstrong_sum = sum(int(digit) ** num_len for digit in num_str)
    # Compare the sum to the original number
    return armstrong_sum == n

# Tests
assert armstrong_number(153) == True
assert armstrong_number(259) == False
assert armstrong_number(4458) == False
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    # Extract the nth column (0-indexed)
    nth_column = [row[n] for row in matrix]
    # Return the maximum value from the nth column
    return max(nth_column)

# Test cases
assert max_of_nth([[5, 6, 7], [1, 3, 5], [8, 9, 19]], 2) == 19
assert max_of_nth([[6, 7, 8], [2, 4, 6], [9, 10, 20]], 1) == 10
assert max_of_nth([[7, 8, 9], [3, 5, 7], [10, 11, 21]], 1) == 11
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    # Extract the nth column (0-indexed)
    nth_column = [row[n] for row in matrix]
    # Return the maximum value from the nth column
    return max(nth_column)

# Test cases
assert max_of_nth([[5, 6, 7], [1, 3, 5], [8, 9, 19]], 2) == 19
assert max_of_nth([[6, 7, 8], [2, 4, 6], [9, 10, 20]], 1) == 10
assert max_of_nth([[7, 8, 9], [3, 5, 7], [10, 11, 21]], 1) == 11
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    # Extract the nth column (0-indexed)
    nth_column = [row[n] for row in matrix]
    # Return the maximum value from the nth column
    return max(nth_column)

# Test cases
assert max_of_nth([[5, 6, 7], [1, 3, 5], [8, 9, 19]], 2) == 19
assert max_of_nth([[6, 7, 8], [2, 4, 6], [9, 10, 20]], 1) == 10
assert max_of_nth([[7, 8, 9], [3, 5, 7], [10, 11, 21]], 1) == 11
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    # Extract the nth column (0-indexed)
    nth_column = [row[n] for row in matrix]
    # Return the maximum value from the nth column
    return max(nth_column)

# Test cases
assert max_of_nth([[5, 6, 7], [1, 3, 5], [8, 9, 19]], 2) == 19
assert max_of_nth([[6, 7, 8], [2, 4, 6], [9, 10, 20]], 1) == 10
assert max_of_nth([[7, 8, 9], [3, 5, 7], [10, 11, 21]], 1) == 11
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    # Extract the nth column (0-indexed)
    nth_column = [row[n] for row in matrix]
    # Return the maximum value from the nth column
    return max(nth_column)

# Test cases
assert max_of_nth([[5, 6, 7], [1, 3, 5], [8, 9, 19]], 2) == 19
assert max_of_nth([[6, 7, 8], [2, 4, 6], [9, 10, 20]], 1) == 10
assert max_of_nth([[7, 8, 9], [3, 5, 7], [10, 11, 21]], 1) == 11
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
268,mbppplus,268_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    # Extract the nth column (0-indexed)
    nth_column = [row[n] for row in matrix]
    # Return the maximum value from the nth column
    return max(nth_column)

# Test cases
assert max_of_nth([[5, 6, 7], [1, 3, 5], [8, 9, 19]], 2) == 19
assert max_of_nth([[6, 7, 8], [2, 4, 6], [9, 10, 20]], 1) == 10
assert max_of_nth([[7, 8, 9], [3, 5, 7], [10, 11, 21]], 1) == 11
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
